idRestricaoEletrica;idElementoSistema;AttMatriz;Iteradores;1;2;3
9;8;fator_participacao;08/2021;0;0;0
9;11;fator_participacao;08/2021;0;0;0
9;6;fator_participacao;08/2021;0;0;0
9;5;fator_participacao;08/2021;0;0;0
9;4;fator_participacao;08/2021;0;0;0
9;3;fator_participacao;08/2021;0;0;0
9;2;fator_participacao;08/2021;0;0;0
9;1;fator_participacao;08/2021;0;0;0
9;7;fator_participacao;08/2021;0;0;0
9;14;fator_participacao;09/2021;0;0;0
9;13;fator_participacao;09/2021;0;0;0
9;12;fator_participacao;09/2021;0;0;0
9;10;fator_participacao;09/2021;0;0;0
9;9;fator_participacao;09/2021;0;0;0
9;8;fator_participacao;09/2021;0;0;0
9;11;fator_participacao;09/2021;0;0;0
9;6;fator_participacao;09/2021;0;0;0
9;5;fator_participacao;09/2021;0;0;0
9;4;fator_participacao;09/2021;0;0;0
9;3;fator_participacao;09/2021;0;0;0
9;2;fator_participacao;09/2021;0;0;0
9;1;fator_participacao;09/2021;0;0;0
9;7;fator_participacao;09/2021;0;0;0
9;14;fator_participacao;10/2021;0;0;0
9;13;fator_participacao;10/2021;0;0;0
9;12;fator_participacao;10/2021;0;0;0
9;10;fator_participacao;10/2021;0;0;0
9;9;fator_participacao;10/2021;0;0;0
9;8;fator_participacao;10/2021;0;0;0
9;11;fator_participacao;10/2021;0;0;0
9;6;fator_participacao;10/2021;0;0;0
9;5;fator_participacao;10/2021;0;0;0
9;4;fator_participacao;10/2021;0;0;0
9;3;fator_participacao;10/2021;0;0;0
9;2;fator_participacao;10/2021;0;0;0
9;1;fator_participacao;10/2021;0;0;0
9;7;fator_participacao;10/2021;0;0;0
9;14;fator_participacao;11/2021;0;0;0
9;13;fator_participacao;11/2021;0;0;0
9;12;fator_participacao;11/2021;0;0;0
9;10;fator_participacao;11/2021;0;0;0
9;9;fator_participacao;11/2021;0;0;0
9;8;fator_participacao;11/2021;0;0;0
9;11;fator_participacao;11/2021;0;0;0
9;6;fator_participacao;11/2021;0;0;0
9;5;fator_participacao;11/2021;0;0;0
9;4;fator_participacao;11/2021;0;0;0
9;3;fator_participacao;11/2021;0;0;0
9;2;fator_participacao;11/2021;0;0;0
9;1;fator_participacao;11/2021;0;0;0
9;7;fator_participacao;11/2021;0;0;0
9;14;fator_participacao;12/2021;0;0;0
9;13;fator_participacao;12/2021;0;0;0
9;12;fator_participacao;12/2021;0;0;0
9;10;fator_participacao;12/2021;0;0;0
9;9;fator_participacao;12/2021;0;0;0
9;8;fator_participacao;12/2021;0;0;0
9;11;fator_participacao;12/2021;0;0;0
9;6;fator_participacao;12/2021;0;0;0
9;5;fator_participacao;12/2021;0;0;0
9;4;fator_participacao;12/2021;0;0;0
9;3;fator_participacao;12/2021;0;0;0
9;2;fator_participacao;12/2021;0;0;0
9;1;fator_participacao;12/2021;0;0;0
9;7;fator_participacao;12/2021;0;0;0
9;14;fator_participacao;01/2022;0;0;0
9;13;fator_participacao;01/2022;0;0;0
9;12;fator_participacao;01/2022;0;0;0
9;10;fator_participacao;01/2022;0;0;0
9;9;fator_participacao;01/2022;0;0;0
9;8;fator_participacao;01/2022;0;0;0
9;11;fator_participacao;01/2022;0;0;0
9;6;fator_participacao;01/2022;0;0;0
9;5;fator_participacao;01/2022;0;0;0
9;4;fator_participacao;01/2022;0;0;0
9;3;fator_participacao;01/2022;0;0;0
9;2;fator_participacao;01/2022;0;0;0
9;1;fator_participacao;01/2022;0;0;0
9;7;fator_participacao;01/2022;0;0;0
9;14;fator_participacao;02/2022;0;0;0
9;13;fator_participacao;02/2022;0;0;0
9;12;fator_participacao;02/2022;0;0;0
9;10;fator_participacao;02/2022;0;0;0
9;9;fator_participacao;02/2022;0;0;0
9;8;fator_participacao;02/2022;0;0;0
9;11;fator_participacao;02/2022;0;0;0
9;6;fator_participacao;02/2022;0;0;0
9;5;fator_participacao;02/2022;0;0;0
9;4;fator_participacao;02/2022;0;0;0
9;3;fator_participacao;02/2022;0;0;0
9;2;fator_participacao;02/2022;0;0;0
9;1;fator_participacao;02/2022;0;0;0
9;7;fator_participacao;02/2022;0;0;0
9;14;fator_participacao;03/2022;0;0;0
9;13;fator_participacao;03/2022;0;0;0
9;12;fator_participacao;03/2022;0;0;0
9;10;fator_participacao;03/2022;0;0;0
9;9;fator_participacao;03/2022;0;0;0
9;8;fator_participacao;03/2022;0;0;0
9;11;fator_participacao;03/2022;0;0;0
9;6;fator_participacao;03/2022;0;0;0
9;5;fator_participacao;03/2022;0;0;0
9;4;fator_participacao;03/2022;0;0;0
9;3;fator_participacao;03/2022;0;0;0
9;2;fator_participacao;03/2022;0;0;0
9;1;fator_participacao;03/2022;0;0;0
9;7;fator_participacao;03/2022;0;0;0
9;14;fator_participacao;04/2022;0;0;0
9;13;fator_participacao;04/2022;0;0;0
9;12;fator_participacao;04/2022;0;0;0
9;10;fator_participacao;04/2022;0;0;0
9;9;fator_participacao;04/2022;0;0;0
9;8;fator_participacao;04/2022;0;0;0
9;11;fator_participacao;04/2022;0;0;0
9;6;fator_participacao;04/2022;0;0;0
9;5;fator_participacao;04/2022;0;0;0
9;4;fator_participacao;04/2022;0;0;0
9;3;fator_participacao;04/2022;0;0;0
9;2;fator_participacao;04/2022;0;0;0
9;1;fator_participacao;04/2022;0;0;0
9;7;fator_participacao;04/2022;0;0;0
9;14;fator_participacao;05/2022;0;0;0
9;13;fator_participacao;05/2022;0;0;0
9;12;fator_participacao;05/2022;0;0;0
9;10;fator_participacao;05/2022;0;0;0
9;9;fator_participacao;05/2022;0;0;0
9;8;fator_participacao;05/2022;0;0;0
9;11;fator_participacao;05/2022;0;0;0
9;6;fator_participacao;05/2022;0;0;0
9;5;fator_participacao;05/2022;0;0;0
9;4;fator_participacao;05/2022;0;0;0
9;3;fator_participacao;05/2022;0;0;0
9;2;fator_participacao;05/2022;0;0;0
9;1;fator_participacao;05/2022;0;0;0
9;7;fator_participacao;05/2022;0;0;0
9;14;fator_participacao;06/2022;0;0;0
9;13;fator_participacao;06/2022;0;0;0
9;12;fator_participacao;06/2022;0;0;0
9;10;fator_participacao;06/2022;0;0;0
9;9;fator_participacao;06/2022;0;0;0
9;8;fator_participacao;06/2022;0;0;0
9;11;fator_participacao;06/2022;0;0;0
9;6;fator_participacao;06/2022;0;0;0
9;5;fator_participacao;06/2022;0;0;0
9;4;fator_participacao;06/2022;0;0;0
9;3;fator_participacao;06/2022;0;0;0
9;2;fator_participacao;06/2022;0;0;0
9;1;fator_participacao;06/2022;0;0;0
9;7;fator_participacao;06/2022;0;0;0
9;14;fator_participacao;07/2022;0;0;0
9;13;fator_participacao;07/2022;0;0;0
9;12;fator_participacao;07/2022;0;0;0
9;10;fator_participacao;07/2022;0;0;0
9;9;fator_participacao;07/2022;0;0;0
9;8;fator_participacao;07/2022;0;0;0
9;11;fator_participacao;07/2022;0;0;0
9;6;fator_participacao;07/2022;0;0;0
9;5;fator_participacao;07/2022;0;0;0
9;4;fator_participacao;07/2022;0;0;0
9;3;fator_participacao;07/2022;0;0;0
9;2;fator_participacao;07/2022;0;0;0
9;1;fator_participacao;07/2022;0;0;0
9;7;fator_participacao;07/2022;0;0;0
9;14;fator_participacao;08/2022;0;0;0
9;13;fator_participacao;08/2022;0;0;0
9;12;fator_participacao;08/2022;0;0;0
9;10;fator_participacao;08/2022;0;0;0
9;9;fator_participacao;08/2022;0;0;0
9;8;fator_participacao;08/2022;0;0;0
9;11;fator_participacao;08/2022;0;0;0
9;6;fator_participacao;08/2022;0;0;0
9;5;fator_participacao;08/2022;0;0;0
9;4;fator_participacao;08/2022;0;0;0
9;3;fator_participacao;08/2022;0;0;0
9;2;fator_participacao;08/2022;0;0;0
9;1;fator_participacao;08/2022;0;0;0
9;7;fator_participacao;08/2022;0;0;0
9;14;fator_participacao;09/2022;0;0;0
9;13;fator_participacao;09/2022;0;0;0
9;12;fator_participacao;09/2022;0;0;0
9;10;fator_participacao;09/2022;0;0;0
9;9;fator_participacao;09/2022;0;0;0
9;8;fator_participacao;09/2022;0;0;0
9;11;fator_participacao;09/2022;0;0;0
9;6;fator_participacao;09/2022;0;0;0
9;5;fator_participacao;09/2022;0;0;0
9;4;fator_participacao;09/2022;0;0;0
9;3;fator_participacao;09/2022;0;0;0
9;2;fator_participacao;09/2022;0;0;0
9;1;fator_participacao;09/2022;0;0;0
9;7;fator_participacao;09/2022;0;0;0
9;14;fator_participacao;10/2022;0;0;0
9;13;fator_participacao;10/2022;0;0;0
9;12;fator_participacao;10/2022;0;0;0
9;10;fator_participacao;10/2022;0;0;0
9;9;fator_participacao;10/2022;0;0;0
9;8;fator_participacao;10/2022;0;0;0
9;11;fator_participacao;10/2022;0;0;0
9;6;fator_participacao;10/2022;0;0;0
9;5;fator_participacao;10/2022;0;0;0
9;4;fator_participacao;10/2022;0;0;0
9;3;fator_participacao;10/2022;0;0;0
9;2;fator_participacao;10/2022;0;0;0
9;1;fator_participacao;10/2022;0;0;0
9;7;fator_participacao;10/2022;0;0;0
9;14;fator_participacao;11/2022;0;0;0
9;13;fator_participacao;11/2022;0;0;0
9;12;fator_participacao;11/2022;0;0;0
9;10;fator_participacao;11/2022;0;0;0
9;9;fator_participacao;11/2022;0;0;0
9;8;fator_participacao;11/2022;0;0;0
9;11;fator_participacao;11/2022;0;0;0
9;6;fator_participacao;11/2022;0;0;0
9;5;fator_participacao;11/2022;0;0;0
9;4;fator_participacao;11/2022;0;0;0
9;3;fator_participacao;11/2022;0;0;0
9;2;fator_participacao;11/2022;0;0;0
9;1;fator_participacao;11/2022;0;0;0
9;7;fator_participacao;11/2022;0;0;0
9;14;fator_participacao;12/2022;0;0;0
9;13;fator_participacao;12/2022;0;0;0
9;12;fator_participacao;12/2022;0;0;0
9;10;fator_participacao;12/2022;0;0;0
9;9;fator_participacao;12/2022;0;0;0
9;8;fator_participacao;12/2022;0;0;0
9;11;fator_participacao;12/2022;0;0;0
9;6;fator_participacao;12/2022;0;0;0
9;5;fator_participacao;12/2022;0;0;0
9;4;fator_participacao;12/2022;0;0;0
9;3;fator_participacao;12/2022;0;0;0
9;2;fator_participacao;12/2022;0;0;0
9;1;fator_participacao;12/2022;0;0;0
9;7;fator_participacao;12/2022;0;0;0
9;14;fator_participacao;01/2023;0;0;0
9;13;fator_participacao;01/2023;0;0;0
9;12;fator_participacao;01/2023;0;0;0
9;10;fator_participacao;01/2023;0;0;0
9;9;fator_participacao;01/2023;0;0;0
9;8;fator_participacao;01/2023;0;0;0
9;11;fator_participacao;01/2023;0;0;0
9;6;fator_participacao;01/2023;0;0;0
9;5;fator_participacao;01/2023;0;0;0
9;4;fator_participacao;01/2023;0;0;0
9;3;fator_participacao;01/2023;0;0;0
9;2;fator_participacao;01/2023;0;0;0
9;1;fator_participacao;01/2023;0;0;0
9;7;fator_participacao;01/2023;0;0;0
9;14;fator_participacao;02/2023;0;0;0
9;13;fator_participacao;02/2023;0;0;0
9;12;fator_participacao;02/2023;0;0;0
9;10;fator_participacao;02/2023;0;0;0
9;9;fator_participacao;02/2023;0;0;0
9;8;fator_participacao;02/2023;0;0;0
9;11;fator_participacao;02/2023;0;0;0
9;6;fator_participacao;02/2023;0;0;0
9;5;fator_participacao;02/2023;0;0;0
9;4;fator_participacao;02/2023;0;0;0
9;3;fator_participacao;02/2023;0;0;0
9;2;fator_participacao;02/2023;0;0;0
9;1;fator_participacao;02/2023;0;0;0
9;7;fator_participacao;02/2023;0;0;0
9;14;fator_participacao;03/2023;0;0;0
9;13;fator_participacao;03/2023;0;0;0
9;12;fator_participacao;03/2023;0;0;0
9;10;fator_participacao;03/2023;0;0;0
9;9;fator_participacao;03/2023;0;0;0
9;8;fator_participacao;03/2023;0;0;0
9;11;fator_participacao;03/2023;0;0;0
9;6;fator_participacao;03/2023;0;0;0
9;5;fator_participacao;03/2023;0;0;0
9;4;fator_participacao;03/2023;0;0;0
9;3;fator_participacao;03/2023;0;0;0
9;2;fator_participacao;03/2023;0;0;0
9;1;fator_participacao;03/2023;0;0;0
9;7;fator_participacao;03/2023;0;0;0
9;14;fator_participacao;04/2023;0;0;0
9;13;fator_participacao;04/2023;0;0;0
9;12;fator_participacao;04/2023;0;0;0
9;10;fator_participacao;04/2023;0;0;0
9;9;fator_participacao;04/2023;0;0;0
9;8;fator_participacao;04/2023;0;0;0
9;11;fator_participacao;04/2023;0;0;0
9;6;fator_participacao;04/2023;0;0;0
9;5;fator_participacao;04/2023;0;0;0
9;4;fator_participacao;04/2023;0;0;0
9;3;fator_participacao;04/2023;0;0;0
9;2;fator_participacao;04/2023;0;0;0
9;1;fator_participacao;04/2023;0;0;0
9;7;fator_participacao;04/2023;0;0;0
9;14;fator_participacao;05/2023;0;0;0
9;13;fator_participacao;05/2023;0;0;0
9;12;fator_participacao;05/2023;0;0;0
9;10;fator_participacao;05/2023;0;0;0
9;9;fator_participacao;05/2023;0;0;0
9;8;fator_participacao;05/2023;0;0;0
9;11;fator_participacao;05/2023;0;0;0
9;6;fator_participacao;05/2023;0;0;0
9;5;fator_participacao;05/2023;0;0;0
9;4;fator_participacao;05/2023;0;0;0
9;3;fator_participacao;05/2023;0;0;0
9;2;fator_participacao;05/2023;0;0;0
9;1;fator_participacao;05/2023;0;0;0
9;7;fator_participacao;05/2023;0;0;0
9;14;fator_participacao;06/2023;0;0;0
9;13;fator_participacao;06/2023;0;0;0
9;12;fator_participacao;06/2023;0;0;0
9;10;fator_participacao;06/2023;0;0;0
9;9;fator_participacao;06/2023;0;0;0
9;8;fator_participacao;06/2023;0;0;0
9;11;fator_participacao;06/2023;0;0;0
9;6;fator_participacao;06/2023;0;0;0
9;5;fator_participacao;06/2023;0;0;0
9;4;fator_participacao;06/2023;0;0;0
9;3;fator_participacao;06/2023;0;0;0
9;2;fator_participacao;06/2023;0;0;0
9;1;fator_participacao;06/2023;0;0;0
9;7;fator_participacao;06/2023;0;0;0
9;14;fator_participacao;07/2023;0;0;0
9;13;fator_participacao;07/2023;0;0;0
9;12;fator_participacao;07/2023;0;0;0
9;10;fator_participacao;07/2023;0;0;0
9;9;fator_participacao;07/2023;0;0;0
9;8;fator_participacao;07/2023;0;0;0
9;11;fator_participacao;07/2023;0;0;0
9;6;fator_participacao;07/2023;0;0;0
9;5;fator_participacao;07/2023;0;0;0
9;4;fator_participacao;07/2023;0;0;0
9;3;fator_participacao;07/2023;0;0;0
9;2;fator_participacao;07/2023;0;0;0
9;1;fator_participacao;07/2023;0;0;0
9;7;fator_participacao;07/2023;0;0;0
9;14;fator_participacao;08/2023;0;0;0
9;13;fator_participacao;08/2023;0;0;0
9;12;fator_participacao;08/2023;0;0;0
9;10;fator_participacao;08/2023;0;0;0
9;9;fator_participacao;08/2023;0;0;0
9;8;fator_participacao;08/2023;0;0;0
9;11;fator_participacao;08/2023;0;0;0
9;6;fator_participacao;08/2023;0;0;0
9;5;fator_participacao;08/2023;0;0;0
9;4;fator_participacao;08/2023;0;0;0
9;3;fator_participacao;08/2023;0;0;0
9;2;fator_participacao;08/2023;0;0;0
9;1;fator_participacao;08/2023;0;0;0
9;7;fator_participacao;08/2023;0;0;0
9;14;fator_participacao;09/2023;0;0;0
9;13;fator_participacao;09/2023;0;0;0
9;12;fator_participacao;09/2023;0;0;0
9;10;fator_participacao;09/2023;0;0;0
9;9;fator_participacao;09/2023;0;0;0
9;8;fator_participacao;09/2023;0;0;0
9;11;fator_participacao;09/2023;0;0;0
9;6;fator_participacao;09/2023;0;0;0
9;5;fator_participacao;09/2023;0;0;0
9;4;fator_participacao;09/2023;0;0;0
9;3;fator_participacao;09/2023;0;0;0
9;2;fator_participacao;09/2023;0;0;0
9;1;fator_participacao;09/2023;0;0;0
9;7;fator_participacao;09/2023;0;0;0
9;14;fator_participacao;10/2023;0;0;0
9;13;fator_participacao;10/2023;0;0;0
9;12;fator_participacao;10/2023;0;0;0
9;10;fator_participacao;10/2023;0;0;0
9;9;fator_participacao;10/2023;0;0;0
9;8;fator_participacao;10/2023;0;0;0
9;11;fator_participacao;10/2023;0;0;0
9;6;fator_participacao;10/2023;0;0;0
9;5;fator_participacao;10/2023;0;0;0
9;4;fator_participacao;10/2023;0;0;0
9;3;fator_participacao;10/2023;0;0;0
9;2;fator_participacao;10/2023;0;0;0
9;1;fator_participacao;10/2023;0;0;0
9;7;fator_participacao;10/2023;0;0;0
9;14;fator_participacao;11/2023;0;0;0
9;13;fator_participacao;11/2023;0;0;0
9;12;fator_participacao;11/2023;0;0;0
9;10;fator_participacao;11/2023;0;0;0
9;9;fator_participacao;11/2023;0;0;0
9;8;fator_participacao;11/2023;0;0;0
9;11;fator_participacao;11/2023;0;0;0
9;6;fator_participacao;11/2023;0;0;0
9;5;fator_participacao;11/2023;0;0;0
9;4;fator_participacao;11/2023;0;0;0
9;3;fator_participacao;11/2023;0;0;0
9;2;fator_participacao;11/2023;0;0;0
9;1;fator_participacao;11/2023;0;0;0
9;7;fator_participacao;11/2023;0;0;0
9;14;fator_participacao;12/2023;0;0;0
9;13;fator_participacao;12/2023;0;0;0
9;12;fator_participacao;12/2023;0;0;0
9;10;fator_participacao;12/2023;0;0;0
9;9;fator_participacao;12/2023;0;0;0
9;8;fator_participacao;12/2023;0;0;0
9;11;fator_participacao;12/2023;0;0;0
9;6;fator_participacao;12/2023;0;0;0
9;5;fator_participacao;12/2023;0;0;0
9;4;fator_participacao;12/2023;0;0;0
9;3;fator_participacao;12/2023;0;0;0
9;2;fator_participacao;12/2023;0;0;0
9;1;fator_participacao;12/2023;0;0;0
9;7;fator_participacao;12/2023;0;0;0
9;14;fator_participacao;01/2024;0;0;0
9;13;fator_participacao;01/2024;0;0;0
9;12;fator_participacao;01/2024;0;0;0
9;10;fator_participacao;01/2024;0;0;0
9;9;fator_participacao;01/2024;0;0;0
9;8;fator_participacao;01/2024;0;0;0
9;11;fator_participacao;01/2024;0;0;0
9;6;fator_participacao;01/2024;0;0;0
9;5;fator_participacao;01/2024;0;0;0
9;4;fator_participacao;01/2024;0;0;0
9;3;fator_participacao;01/2024;0;0;0
9;2;fator_participacao;01/2024;0;0;0
9;1;fator_participacao;01/2024;0;0;0
9;7;fator_participacao;01/2024;0;0;0
9;14;fator_participacao;02/2024;0;0;0
9;13;fator_participacao;02/2024;0;0;0
9;12;fator_participacao;02/2024;0;0;0
9;10;fator_participacao;02/2024;0;0;0
9;9;fator_participacao;02/2024;0;0;0
9;8;fator_participacao;02/2024;0;0;0
9;11;fator_participacao;02/2024;0;0;0
9;6;fator_participacao;02/2024;0;0;0
9;5;fator_participacao;02/2024;0;0;0
9;4;fator_participacao;02/2024;0;0;0
9;3;fator_participacao;02/2024;0;0;0
9;2;fator_participacao;02/2024;0;0;0
9;1;fator_participacao;02/2024;0;0;0
9;7;fator_participacao;02/2024;0;0;0
9;14;fator_participacao;03/2024;0;0;0
9;13;fator_participacao;03/2024;0;0;0
9;12;fator_participacao;03/2024;0;0;0
9;10;fator_participacao;03/2024;0;0;0
9;9;fator_participacao;03/2024;0;0;0
9;8;fator_participacao;03/2024;0;0;0
9;11;fator_participacao;03/2024;0;0;0
9;6;fator_participacao;03/2024;0;0;0
9;5;fator_participacao;03/2024;0;0;0
9;4;fator_participacao;03/2024;0;0;0
9;3;fator_participacao;03/2024;0;0;0
9;2;fator_participacao;03/2024;0;0;0
9;1;fator_participacao;03/2024;0;0;0
9;7;fator_participacao;03/2024;0;0;0
9;14;fator_participacao;04/2024;0;0;0
9;13;fator_participacao;04/2024;0;0;0
9;12;fator_participacao;04/2024;0;0;0
9;10;fator_participacao;04/2024;0;0;0
9;9;fator_participacao;04/2024;0;0;0
9;8;fator_participacao;04/2024;0;0;0
9;11;fator_participacao;04/2024;0;0;0
9;6;fator_participacao;04/2024;0;0;0
9;5;fator_participacao;04/2024;0;0;0
9;4;fator_participacao;04/2024;0;0;0
9;3;fator_participacao;04/2024;0;0;0
9;2;fator_participacao;04/2024;0;0;0
9;1;fator_participacao;04/2024;0;0;0
9;7;fator_participacao;04/2024;0;0;0
9;14;fator_participacao;05/2024;0;0;0
9;13;fator_participacao;05/2024;0;0;0
9;12;fator_participacao;05/2024;0;0;0
9;10;fator_participacao;05/2024;0;0;0
9;9;fator_participacao;05/2024;0;0;0
9;8;fator_participacao;05/2024;0;0;0
9;11;fator_participacao;05/2024;0;0;0
9;6;fator_participacao;05/2024;0;0;0
9;5;fator_participacao;05/2024;0;0;0
9;4;fator_participacao;05/2024;0;0;0
9;3;fator_participacao;05/2024;0;0;0
9;2;fator_participacao;05/2024;0;0;0
9;1;fator_participacao;05/2024;0;0;0
9;7;fator_participacao;05/2024;0;0;0
9;14;fator_participacao;06/2024;0;0;0
9;13;fator_participacao;06/2024;0;0;0
9;12;fator_participacao;06/2024;0;0;0
9;10;fator_participacao;06/2024;0;0;0
9;9;fator_participacao;06/2024;0;0;0
9;8;fator_participacao;06/2024;0;0;0
9;11;fator_participacao;06/2024;0;0;0
9;6;fator_participacao;06/2024;0;0;0
9;5;fator_participacao;06/2024;0;0;0
9;4;fator_participacao;06/2024;0;0;0
9;3;fator_participacao;06/2024;0;0;0
9;2;fator_participacao;06/2024;0;0;0
9;1;fator_participacao;06/2024;0;0;0
9;7;fator_participacao;06/2024;0;0;0
9;14;fator_participacao;07/2024;0;0;0
9;13;fator_participacao;07/2024;0;0;0
9;12;fator_participacao;07/2024;0;0;0
9;10;fator_participacao;07/2024;0;0;0
9;9;fator_participacao;07/2024;0;0;0
9;8;fator_participacao;07/2024;0;0;0
9;11;fator_participacao;07/2024;0;0;0
9;6;fator_participacao;07/2024;0;0;0
9;5;fator_participacao;07/2024;0;0;0
9;4;fator_participacao;07/2024;0;0;0
9;3;fator_participacao;07/2024;0;0;0
9;2;fator_participacao;07/2024;0;0;0
9;1;fator_participacao;07/2024;0;0;0
9;7;fator_participacao;07/2024;0;0;0
9;14;fator_participacao;08/2024;0;0;0
9;13;fator_participacao;08/2024;0;0;0
9;12;fator_participacao;08/2024;0;0;0
9;10;fator_participacao;08/2024;0;0;0
9;9;fator_participacao;08/2024;0;0;0
9;8;fator_participacao;08/2024;0;0;0
9;11;fator_participacao;08/2024;0;0;0
9;6;fator_participacao;08/2024;0;0;0
9;5;fator_participacao;08/2024;0;0;0
9;4;fator_participacao;08/2024;0;0;0
9;3;fator_participacao;08/2024;0;0;0
9;2;fator_participacao;08/2024;0;0;0
9;1;fator_participacao;08/2024;0;0;0
9;7;fator_participacao;08/2024;0;0;0
9;14;fator_participacao;09/2024;0;0;0
9;13;fator_participacao;09/2024;0;0;0
9;12;fator_participacao;09/2024;0;0;0
9;10;fator_participacao;09/2024;0;0;0
9;9;fator_participacao;09/2024;0;0;0
9;8;fator_participacao;09/2024;0;0;0
9;11;fator_participacao;09/2024;0;0;0
9;6;fator_participacao;09/2024;0;0;0
9;5;fator_participacao;09/2024;0;0;0
9;4;fator_participacao;09/2024;0;0;0
9;3;fator_participacao;09/2024;0;0;0
9;2;fator_participacao;09/2024;0;0;0
9;1;fator_participacao;09/2024;0;0;0
9;7;fator_participacao;09/2024;0;0;0
9;14;fator_participacao;10/2024;0;0;0
9;13;fator_participacao;10/2024;0;0;0
9;12;fator_participacao;10/2024;0;0;0
9;10;fator_participacao;10/2024;0;0;0
9;9;fator_participacao;10/2024;0;0;0
9;8;fator_participacao;10/2024;0;0;0
9;11;fator_participacao;10/2024;0;0;0
9;6;fator_participacao;10/2024;0;0;0
9;5;fator_participacao;10/2024;0;0;0
9;4;fator_participacao;10/2024;0;0;0
9;3;fator_participacao;10/2024;0;0;0
9;2;fator_participacao;10/2024;0;0;0
9;1;fator_participacao;10/2024;0;0;0
9;7;fator_participacao;10/2024;0;0;0
9;14;fator_participacao;11/2024;0;0;0
9;13;fator_participacao;11/2024;0;0;0
9;12;fator_participacao;11/2024;0;0;0
9;10;fator_participacao;11/2024;0;0;0
9;9;fator_participacao;11/2024;0;0;0
9;8;fator_participacao;11/2024;0;0;0
9;11;fator_participacao;11/2024;0;0;0
9;6;fator_participacao;11/2024;0;0;0
9;5;fator_participacao;11/2024;0;0;0
9;4;fator_participacao;11/2024;0;0;0
9;3;fator_participacao;11/2024;0;0;0
9;2;fator_participacao;11/2024;0;0;0
9;1;fator_participacao;11/2024;0;0;0
9;7;fator_participacao;11/2024;0;0;0
9;14;fator_participacao;12/2024;0;0;0
9;13;fator_participacao;12/2024;0;0;0
9;12;fator_participacao;12/2024;0;0;0
9;10;fator_participacao;12/2024;0;0;0
9;9;fator_participacao;12/2024;0;0;0
9;8;fator_participacao;12/2024;0;0;0
9;11;fator_participacao;12/2024;0;0;0
9;6;fator_participacao;12/2024;0;0;0
9;5;fator_participacao;12/2024;0;0;0
9;4;fator_participacao;12/2024;0;0;0
9;3;fator_participacao;12/2024;0;0;0
9;2;fator_participacao;12/2024;0;0;0
9;1;fator_participacao;12/2024;0;0;0
9;7;fator_participacao;12/2024;0;0;0
10;16;fator_participacao;01/2020;1;1;1
10;17;fator_participacao;01/2020;1;1;1
10;18;fator_participacao;01/2020;1;1;1
10;19;fator_participacao;01/2020;1;1;1
10;23;fator_participacao;01/2020;1;1;1
10;21;fator_participacao;01/2020;1;1;1
10;22;fator_participacao;01/2020;1;1;1
10;24;fator_participacao;01/2020;-1;-1;-1
10;15;fator_participacao;01/2020;1;1;1
10;20;fator_participacao;01/2020;1;1;1
10;13;fator_participacao;01/2020;1;1;1
10;14;fator_participacao;01/2020;1;1;1
10;11;fator_participacao;01/2020;1;1;1
10;12;fator_participacao;01/2020;1;1;1
10;10;fator_participacao;01/2020;1;1;1
10;9;fator_participacao;01/2020;1;1;1
10;8;fator_participacao;01/2020;1;1;1
10;7;fator_participacao;01/2020;1;1;1
10;6;fator_participacao;01/2020;1;1;1
10;5;fator_participacao;01/2020;1;1;1
10;4;fator_participacao;01/2020;1;1;1
10;3;fator_participacao;01/2020;1;1;1
10;2;fator_participacao;01/2020;1;1;1
10;1;fator_participacao;01/2020;1;1;1
10;1;fator_participacao;02/2020;1;1;1
10;2;fator_participacao;02/2020;1;1;1
10;3;fator_participacao;02/2020;1;1;1
10;4;fator_participacao;02/2020;1;1;1
10;5;fator_participacao;02/2020;1;1;1
10;6;fator_participacao;02/2020;1;1;1
10;7;fator_participacao;02/2020;1;1;1
10;8;fator_participacao;02/2020;1;1;1
10;9;fator_participacao;02/2020;1;1;1
10;10;fator_participacao;02/2020;1;1;1
10;11;fator_participacao;02/2020;1;1;1
10;12;fator_participacao;02/2020;1;1;1
10;13;fator_participacao;02/2020;1;1;1
10;14;fator_participacao;02/2020;1;1;1
10;15;fator_participacao;02/2020;1;1;1
10;16;fator_participacao;02/2020;1;1;1
10;17;fator_participacao;02/2020;1;1;1
10;18;fator_participacao;02/2020;1;1;1
10;19;fator_participacao;02/2020;1;1;1
10;20;fator_participacao;02/2020;1;1;1
10;21;fator_participacao;02/2020;1;1;1
10;22;fator_participacao;02/2020;1;1;1
10;23;fator_participacao;02/2020;1;1;1
10;24;fator_participacao;02/2020;-1;-1;-1
10;1;fator_participacao;03/2020;1;1;1
10;2;fator_participacao;03/2020;1;1;1
10;3;fator_participacao;03/2020;1;1;1
10;4;fator_participacao;03/2020;1;1;1
10;5;fator_participacao;03/2020;1;1;1
10;6;fator_participacao;03/2020;1;1;1
10;7;fator_participacao;03/2020;1;1;1
10;8;fator_participacao;03/2020;1;1;1
10;9;fator_participacao;03/2020;1;1;1
10;10;fator_participacao;03/2020;1;1;1
10;11;fator_participacao;03/2020;1;1;1
10;12;fator_participacao;03/2020;1;1;1
10;13;fator_participacao;03/2020;1;1;1
10;14;fator_participacao;03/2020;1;1;1
10;15;fator_participacao;03/2020;1;1;1
10;16;fator_participacao;03/2020;1;1;1
10;17;fator_participacao;03/2020;1;1;1
